ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
5909052,5909,Abbotsford,British Columbia,141397,Fraser Valley,295934,0.4890108233591606,0.5109891766408393,0.5139606715801706,0.0079240641494387,0.0044955503226398,0.269794183308358,0.0444661916266552,0.1672834031621762,0.05994058985784,0.0633000919442676,0.0605771270952684,0.063158639224839,0.0659876936134097,0.0660230567932668,0.0691350166206945,0.0641134450809816,0.0619916542895537,0.0645731664191244,0.0662352358724096,0.066341325411981,0.0600113162175542,0.0539642124619845,0.0393945823608458,0.029316076101563,0.0217483556121366,0.0241884150222788,0.0281531531531531,0.0456081081081081,0.0675675675675675,0.0668168168168168,0.0763888888888888,0.1417042042042042,0.1182432432432432,0.2130255255255255,0.1441441441441441,0.0983483483483483,0.2039286392104763,0.4497058265325488,0.0638641108369709,0.2825014234200037
5915038,5915,Anmore,British Columbia,2210,Greater Vancouver,2463431,0.5009276437847866,0.4990723562152133,0.6375711574952561,3.04453422888e-05,0.0037950664136622,0.1764705882352941,0.0208728652751423,0.1612903225806451,0.0316027088036117,0.0564334085778781,0.0902934537246049,0.0902934537246049,0.0790067720090293,0.0496613995485327,0.0293453724604966,0.0383747178329571,0.0632054176072234,0.1083521444695259,0.1128668171557562,0.0880361173814898,0.0722347629796839,0.0383747178329571,0.0225733634311512,0.0135440180586907,0.0090293453724604,0.0067720090293453,0.010752688172043,0.021505376344086,0.021505376344086,0.010752688172043,0.032258064516129,0.043010752688172,0.053763440860215,0.1505376344086021,0.2258064516129032,0.4301075268817204,0.0709677419354838,0.2774193548387096,0.1032258064516129,0.5483870967741935
5933019,5933,Ashcroft,British Columbia,1558,Thompson-Nicola,132663,0.4797136038186157,0.5202863961813842,0.5676328502415457,0.0001130684516406,0.0048309178743961,0.036231884057971,0.1400966183574879,0.251207729468599,0.0456026058631921,0.0423452768729641,0.0325732899022801,0.0325732899022801,0.0260586319218241,0.0358306188925081,0.0325732899022801,0.0390879478827361,0.0488599348534201,0.0456026058631921,0.0553745928338762,0.0879478827361563,0.1140065146579804,0.1140065146579804,0.0749185667752442,0.0684039087947882,0.0553745928338762,0.0488599348534201,0.0129870129870129,0.0389610389610389,0.1168831168831168,0.0909090909090909,0.0909090909090909,0.1948051948051948,0.1038961038961038,0.2077922077922077,0.1168831168831168,0.0259740259740259,0.2695652173913043,0.4869565217391304,0.0869565217391304,0.1565217391304347
5915036,5915,Belcarra,British Columbia,643,Greater Vancouver,2463431,0.4857142857142857,0.5142857142857142,0.704225352112676,0.0,0.0,0.0845070422535211,0.0,0.2112676056338028,0.023076923076923,0.0461538461538461,0.0615384615384615,0.0692307692307692,0.0384615384615384,0.0384615384615384,0.023076923076923,0.0307692307692307,0.0538461538461538,0.0692307692307692,0.1076923076923076,0.0923076923076923,0.1153846153846153,0.1076923076923076,0.0692307692307692,0.0307692307692307,0.023076923076923,0.0,0.0789473684210526,0.0263157894736842,0.0,0.0,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.1842105263157894,0.2105263157894736,0.3684210526315789,0.0697674418604651,0.3255813953488372,0.0,0.6046511627906976
5915025,5915,Burnaby,British Columbia,232755,Greater Vancouver,2463431,0.491555728306287,0.5084442716937129,0.3392608782038545,0.0022834006716648,0.0059805285118219,0.5499105901053049,0.0192727995231472,0.0855752036558712,0.0466779799368461,0.0447017378042231,0.0421455115674607,0.0540888879341825,0.0809829656520524,0.0824651472515197,0.0768156724593474,0.0686099714304126,0.0665048439413142,0.0713595257018881,0.0768586342448392,0.0694477262475028,0.0609412927201254,0.0509741584860266,0.0349064507120915,0.0286769918157798,0.0217816252443451,0.0220608768500418,0.0850719253119939,0.0553491473754406,0.0784986186529484,0.0757359245498713,0.0709726588549109,0.1331809088310945,0.0981232733161855,0.1690006668571972,0.1277507859388396,0.1063160903115175,0.0925257990181344,0.2999699428914938,0.0601142170123234,0.5473900410780482
5933024,5933,Cache Creek,British Columbia,963,Thompson-Nicola,132663,0.4712643678160919,0.528735632183908,0.5813953488372093,0.0,0.0077519379844961,0.0348837209302325,0.0891472868217054,0.2868217054263565,0.0362694300518134,0.0414507772020725,0.0466321243523316,0.0259067357512953,0.0362694300518134,0.0362694300518134,0.0466321243523316,0.0466321243523316,0.0466321243523316,0.0466321243523316,0.0880829015544041,0.1243523316062176,0.0932642487046632,0.0880829015544041,0.0621761658031088,0.0725388601036269,0.0414507772020725,0.0207253886010362,0.0,0.0681818181818181,0.1363636363636363,0.1136363636363636,0.1363636363636363,0.1818181818181818,0.1136363636363636,0.159090909090909,0.0681818181818181,0.0227272727272727,0.2533333333333333,0.5333333333333333,0.0933333333333333,0.12
5909020,5909,Chilliwack,British Columbia,83788,Fraser Valley,295934,0.4868004223864836,0.5131995776135163,0.6482768677392698,0.0044435583609858,0.0043746658241384,0.0471005687065571,0.0682933942546055,0.2319545034754289,0.0604523482723637,0.0659425911559348,0.0634958524795607,0.0622426448648326,0.0578862564898251,0.0549024288357104,0.0624813510771617,0.0576475502774959,0.0616458793340096,0.066181297368264,0.0736408665035507,0.0702989795309422,0.0620636152055857,0.0560959598973563,0.0427284120069224,0.0328817807483439,0.024169003998329,0.0252431819538103,0.0221073786965259,0.05770887166236,0.0806775768016078,0.0737869652598334,0.0852713178294573,0.1510192362905541,0.1200114843525696,0.2072925638817111,0.1289118575940281,0.0732127476313522,0.1821739903931684,0.5027575164561465,0.0818359722469311,0.2332325209037537
5915034,5915,Coquitlam,British Columbia,139284,Greater Vancouver,2463431,0.4907950700071404,0.5092049299928595,0.4246453900709219,0.0012746449971604,0.0060473657548125,0.4217325227963525,0.0245060790273556,0.1230686423505572,0.0495010409936104,0.0557470026563285,0.0543470457319261,0.0652236341445904,0.0696388829061669,0.0619211716562567,0.0641467442027424,0.0646492928422715,0.0706080838538301,0.081628257592074,0.0835666594874003,0.076961734510733,0.0628544762725249,0.0488549070285016,0.0328451432263622,0.0248402613252925,0.0168353794242228,0.0158302821451647,0.0548107924656371,0.0402172068555913,0.0566774138808756,0.0692346852197522,0.067198370948583,0.1269302562362124,0.0955370778890208,0.1824198201255727,0.166977770235873,0.1399966061428813,0.0844173082028139,0.3376692328112556,0.0571630829130165,0.5207503760729139
5915011,5915,Delta,British Columbia,102238,Greater Vancouver,2463431,0.4912702691494214,0.5087297308505785,0.5104171033326346,0.0005175708189106,0.005491511213582,0.2907985747222804,0.0283797945923286,0.1649130161391741,0.0440586797066014,0.0548655256723716,0.061320293398533,0.0680684596577017,0.0641075794621026,0.0465525672371638,0.0497310513447432,0.0542298288508557,0.0650366748166259,0.0741320293398533,0.0816136919315403,0.0801955990220048,0.0687041564792176,0.0639119804400977,0.0468948655256723,0.0325183374083129,0.0215158924205378,0.0225427872860635,0.020579085905719,0.026082794927016,0.0402010050251256,0.042833213687485,0.050251256281407,0.1129456807848767,0.1009810959559703,0.2215841110313472,0.2112945680784876,0.1732471883225652,0.1287816843826655,0.4127827745979831,0.0539656582174979,0.4044698828018533
5909027,5909,Harrison Hot Springs,British Columbia,1468,Fraser Valley,295934,0.4759206798866855,0.5240793201133144,0.7406340057636887,5.06869775017e-05,0.0,0.0489913544668587,0.0605187319884726,0.1498559077809798,0.0271186440677966,0.0372881355932203,0.0372881355932203,0.0305084745762711,0.0406779661016949,0.0203389830508474,0.0372881355932203,0.0406779661016949,0.0440677966101694,0.0576271186440677,0.0779661016949152,0.0983050847457627,0.1050847457627118,0.1220338983050847,0.111864406779661,0.0677966101694915,0.0305084745762711,0.0135593220338983,0.056338028169014,0.056338028169014,0.0704225352112676,0.0704225352112676,0.1126760563380281,0.2112676056338028,0.0845070422535211,0.1549295774647887,0.1126760563380281,0.0704225352112676,0.1411764705882352,0.6,0.0470588235294117,0.2117647058823529
